date	time	ticker	name	title	summary	link
2021-12-24	2021-12-24 15:28:03	PLD	Prologis, Inc.	5 Reasons to Add Public Storage (PSA) Stock to Your Portfolio	High brand value, strategic acquisitions, a robust presence in key cities and a healthy balance sheet serve as the major growth drivers for Public Storage (PSA)	https://finance.yahoo.com/news/5-reasons-add-public-storage-152803706.html?.tsrc=rss
2021-12-23	2021-12-23 19:42:06	PLD	Prologis, Inc.	Prologis buys Brooklyn industrial property near Netflix studio for $27.5 million	Prologis has picked up an industrial property in East Williamsburg, Brooklyn, for $27.5 million.  The site at 280 Johnson Ave. includes a 33,550-square-foot building with an adjacent lot.  The seller was Babureddy Mareddy, the owner of Hindustan Granites Inc., which previously occupied the property.	https://finance.yahoo.com/m/c5f613b6-4ad0-33cc-b384-32f76f7f1e98/prologis-buys-brooklyn.html?.tsrc=rss
2021-12-23	2021-12-23 17:26:46	PLD	Prologis, Inc.	7 Safe Stocks Immune From Omicron and Future Covid-19 Variants	U.S. stocks have seen a historical rally from 2020 lows, but the Street is increasingly jittery about short-term volatility as we head into the new year. Rising Covid-19 cases have put pressure on global stock benchmarks and oil prices. Now, investors are once again searching for safe stocks if omicron or other new variants lead to a significant slowdown in the global economy. Pfizer executives recently pointed out that the pandemic could stretch well beyond 2022 through 2023. While the increase	https://finance.yahoo.com/news/7-safe-stocks-immune-omicron-172646325.html?.tsrc=rss
2021-12-23	2021-12-23 15:03:03	PLD	Prologis, Inc.	Gladstone Commercial (GOOD) Buys Georgia Industrial Facility	Gladstone Commercial's (GOOD) latest acquisition is in line with its strategy of expanding on buyouts of high-quality industrial assets leased to tenants with strong credit profiles.	https://finance.yahoo.com/news/gladstone-commercial-good-buys-georgia-150303788.html?.tsrc=rss
2021-12-22	2021-12-22 23:29:07	PLD	Prologis, Inc.	The U.S. Needs 1 Billion More Square Feet of Industrial Space: Time to Invest?	As shopping gets more digital, demand for industrial space is expected to explode. How can you play this trend?	https://finance.yahoo.com/m/45144ef9-ff0b-3e4a-856c-9824e811cca2/the-u.s.-needs-1-billion-more.html?.tsrc=rss
2021-12-22	2021-12-22 13:03:01	PLD	Prologis, Inc.	Cousins Properties (CUZ) Signs Lease With Amazon, LiveRamp	'Cousins Properties' (CUZ) recent spate of leasing activities with Amazon and LiveRamp reflect solid demand for the company's high-quality properties in the Sunbelt markets.	https://finance.yahoo.com/news/cousins-properties-cuz-signs-lease-130301315.html?.tsrc=rss
2021-12-21	2021-12-21 15:50:03	PLD	Prologis, Inc.	Rexford (REXR) Boosts Portfolio, Buyouts Reach $1.6B in 2021	The acquisitions of industrial properties in the prime in-fill Southern California markets are likely to help Rexford (REXR) benefit from healthy market fundamentals.	https://finance.yahoo.com/news/rexford-rexr-boosts-portfolio-buyouts-155003083.html?.tsrc=rss
2021-12-21	2021-12-21 06:38:02	PLD	Prologis, Inc.	Federated Hermes Kaufmann Fund II Buys GXO Logistics Inc, Seres Therapeutics Inc, Domo Inc, ...	Investment company Federated Hermes Kaufmann Fund II (Current Portfolio) buys GXO Logistics Inc, Seres Therapeutics Inc, Domo Inc, Adagio Therapeutics Inc, Avalara Inc, sells Moderna Inc, Mercury Systems Inc, Ball Corp, Fidelity National Information Services Inc, GDS Holdings during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Federated Hermes Kaufmann Fund II.	https://finance.yahoo.com/news/federated-hermes-kaufmann-fund-ii-063802754.html?.tsrc=rss
2021-12-20	2021-12-20 21:45:09	PLD	Prologis, Inc.	Top Stock Picks for Week of December 20, 2021	An Outperforming REIT and a Solid Technology Pick to Consider.	https://finance.yahoo.com/news/top-stock-picks-week-december-214509312.html?.tsrc=rss
2021-12-20	2021-12-20 16:51:54	PLD	Prologis, Inc.	Analysts are Recommending These 10 Stocks for 2022	In this article, we discuss the 10 stocks that analysts are recommending for 2022. If you want to skip our detailed analysis of these stocks, go directly to Analysts are Recommending These 5 Stocks for 2022. Analysts are backing the United States economy to get to a solid start in 2022 as consumer and business […]	https://finance.yahoo.com/news/analysts-recommending-10-stocks-2022-165154828.html?.tsrc=rss
2021-12-20	2021-12-20 16:29:04	PLD	Prologis, Inc.	Duke Realty (DRE) Secures Lease for Pinebrooke Business Center	Amid the surging demand for its high-quality logistics space in convenient locations, Duke Realty (DRE) secures a lease deal with a supply-chain solutions company for its Tampa facility.	https://finance.yahoo.com/news/duke-realty-dre-secures-lease-162904991.html?.tsrc=rss
2021-12-17	2021-12-17 16:04:04	PLD	Prologis, Inc.	Terreno Realty (TRNO) Buys Hialeah Asset, Boosts Portfolio	Terreno Realty's (TRNO) recent spate of acquisitions of industrial properties is likely to aid it to ride the robust industrial real-estate market tailwinds.	https://finance.yahoo.com/news/terreno-realty-trno-buys-hialeah-160404924.html?.tsrc=rss
2021-12-17	2021-12-17 14:11:18	PLD	Prologis, Inc.	Prologis' (NYSE:PLD) 29% CAGR outpaced the company's earnings growth over the same five-year period	When you buy a stock there is always a possibility that it could drop 100%. But when you pick a company that is really...	https://finance.yahoo.com/news/prologis-nyse-pld-29-cagr-141118650.html?.tsrc=rss
2021-12-15	2021-12-15 21:10:00	PLD	Prologis, Inc.	Prologis to Announce Fourth Quarter 2021 Results January 19, 2022	Prologis, Inc. (NYSE: PLD), the global leader in logistics real estate, will host a webcast and conference call with senior management to discuss fourth quarter results, current market conditions and future outlook on Wednesday, January 19, 2022, at 9:00 a.m. PT/12:00 p.m. ET.	https://finance.yahoo.com/news/prologis-announce-fourth-quarter-2021-211000292.html?.tsrc=rss
2021-12-15	2021-12-15 16:26:04	PLD	Prologis, Inc.	Terreno Realty (TRNO) Acquires $11.9M Bladensburg Property	Amid the robust industrial real estate market tailwinds, Terreno Realty's (TRNO) recent acquisitions of industrial properties poise it well to ride the growth curve.	https://finance.yahoo.com/news/terreno-realty-trno-acquires-11-162604826.html?.tsrc=rss
2021-12-15	2021-12-15 15:54:03	PLD	Prologis, Inc.	Innovative Industrial (IIPR) Grows Via Buyout of 27 Properties	Innovative Industrial's (IIPR) expansion efforts are likely to help the REIT capitalize on the solid opportunities in its markets and boost its top line.	https://finance.yahoo.com/news/innovative-industrial-iipr-grows-via-155403205.html?.tsrc=rss
2021-12-14	2021-12-14 22:40:10	PLD	Prologis, Inc.	Here's Why It's Wise to Retain Digital Realty (DLR) Stock Now	Digital Realty's (DLR) expansion efforts will help the company capture the rising data-center demand though the stiff competition is a concern.	https://finance.yahoo.com/news/heres-why-wise-retain-digital-224010873.html?.tsrc=rss
2021-12-14	2021-12-14 15:35:03	PLD	Prologis, Inc.	Terreno Realty (TRNO) Buys Alexandria Asset, Expands Portfolio	Terreno Realty's (TRNO) recent acquisitions of industrial properties to aid it to ride the robust industrial real estate market tailwinds.	https://finance.yahoo.com/news/terreno-realty-trno-buys-alexandria-153503258.html?.tsrc=rss
2021-12-14	2021-12-14 12:16:00	PLD	Prologis, Inc.	2 Best Stocks to Set You Up for Early Retirement	American Tower (NYSE: AMT) is a long-term play on the increasing use of data.  The company is known primarily as a cellphone tower REIT, but it has recently announced a tender offer to acquire data center REIT CoreSite Realty (NYSE: COR).  The acquisition of CoreSite gives American Tower access to data centers, cloud access, and interconnection services in some of the biggest markets in the U.S.  American Tower is part of what is more or less a duopoly as it relates to cellphone tower REITs.	https://finance.yahoo.com/m/39e75058-dd0e-31f6-9d70-e0a3dbc616b8/2-best-stocks-to-set-you-up.html?.tsrc=rss
2021-12-14	2021-12-14 00:38:12	PLD	Prologis, Inc.	Deutsche Dws Market Trust Buys Prologis Inc, Equinix Inc, CapitaLand Investment, Sells ...	Investment company Deutsche Dws Market Trust (Current Portfolio) buys Prologis Inc, Equinix Inc, CapitaLand Investment, Nutrien, Terna SpA, sells Archer-Daniels Midland Co, Freeport-McMoRan Inc, CapitaLand, Keppel REIT, Rexford Industrial Realty Inc during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Deutsche Dws Market Trust.	https://finance.yahoo.com/news/deutsche-dws-market-trust-buys-003812015.html?.tsrc=rss
2021-12-13	2021-12-13 16:53:00	PLD	Prologis, Inc.	Penske buys vacant industrial land near Orlando airport	A national truck rental giant bought land near Orlando International Airport, a deal that may lead to construction in the area. Reading, Pennsylvania-based Penske Truck Leasing Co. LP bought a 14.2-acre vacant site zoned for industrial along Airport Park Drive for $7 million from an entity connected to San Francisco-based Prologis Inc.	https://finance.yahoo.com/m/510eaf2d-449f-327d-a287-1b6e54a9c06f/penske-buys-vacant-industrial.html?.tsrc=rss
2021-12-13	2021-12-13 12:34:34	PLD	Prologis, Inc.	Prologis buys Medley warehouse for $23M	An affiliate of Prologis acquired an industrial building in Medley for $22.58 million as it continues to expand its holdings in Miami-Dade County.  K.D.D. Enterprises, managed by Charles E. Largay, Jr. of Medley, sold the 43,700-square-foot industrial building at 9401 N.W. 106th St. to Exchange 9401 106th Street LLC, which listed the same address and executive management as Prologis (NYSE: PLD), a San Francisco-based owner of industrial properties.	https://finance.yahoo.com/m/4a3f8cd4-129e-3b2c-ae80-32f400c371a1/prologis-buys-medley.html?.tsrc=rss
2021-12-11	2021-12-11 13:20:00	PLD	Prologis, Inc.	3 REITs for the Next Bear Market	These stocks are likely to rebound quickly in a bear market, making this a great time to buy high-quality REITs at a discount.	https://finance.yahoo.com/m/52032373-b420-35e0-b84c-bf2a1b44f25c/3-reits-for-the-next-bear.html?.tsrc=rss
2021-12-11	2021-12-11 01:38:08	PLD	Prologis, Inc.	Virtus AllianzGI Global Dynamic Allocation Fund Buys The Walt Disney Co, Extra Space Storage ...	Investment company Virtus AllianzGI Global Dynamic Allocation Fund (Current Portfolio) buys The Walt Disney Co, Extra Space Storage Inc, China Overseas Land & Investment, China Jinmao Holdings Group, Powerlong Real Estate Holdings, sells Essex Property Trust Inc, AvalonBay Communities Inc, Equity Residential, UDR Inc, Microsoft Corp during the 3-months ended 2021Q3, according to the most recent filings of the investment company, Virtus AllianzGI Global Dynamic Allocation Fund.	https://finance.yahoo.com/news/virtus-allianzgi-global-dynamic-allocation-013808019.html?.tsrc=rss
2021-12-10	2021-12-10 21:09:00	PLD	Prologis, Inc.	Penske buys vacant industrial land near Orlando airport	A national truck rental giant just bought land near Orlando International Airport, a deal that may lead to construction in the area. Reading, Pennsylvania-based Penske Truck Leasing Co. LP bought a 2.	https://finance.yahoo.com/m/930f1e2b-145a-3e33-9666-4cef7f449919/penske-buys-vacant-industrial.html?.tsrc=rss
2021-12-10	2021-12-10 17:30:39	PLD	Prologis, Inc.	Hedge Funds Are Selling Prologis Inc (PLD)	Hedge Funds and other institutional investors have just completed filing their 13Fs with the Securities and Exchange Commission, revealing their equity portfolios as of the end of September. At Insider Monkey, we follow nearly 900 active hedge funds and notable investors and by analyzing their 13F filings, we can determine the stocks that they are […]	https://finance.yahoo.com/news/hedge-funds-selling-prologis-inc-173039673.html?.tsrc=rss
2021-12-10	2021-12-10 04:38:02	PLD	Prologis, Inc.	NVIT J.P. Morgan U.S. Equity Fund Buys Microsoft Corp, Deere, Centene Corp, Sells Coca-Cola Co, ...	Investment company NVIT J.P. Morgan U.S. Equity Fund (Current Portfolio) buys Microsoft Corp, Deere, Centene Corp, PPG Industries Inc, Regeneron Pharmaceuticals Inc, sells Coca-Cola Co, Lam Research Corp, Crown Holdings Inc, Morgan Stanley, Cigna Corp during the 3-months ended 2021Q3, according to the most recent filings of the investment company, NVIT J.P.	https://finance.yahoo.com/news/nvit-j-p-morgan-u-043802580.html?.tsrc=rss
2021-12-09	2021-12-09 16:21:04	PLD	Prologis, Inc.	Duke Realty (DRE) Secures Lease for Camp Creek Business Center	Amid the surging demand for its modern logistics space in convenient locations, Duke Realty (DRE) secures a lease deal with a transportation company for its facility in Camp Creek Business Center.	https://finance.yahoo.com/news/duke-realty-dre-secures-lease-162104686.html?.tsrc=rss
2021-12-08	2021-12-08 12:00:00	PLD	Prologis, Inc.	Industrial Real Estate Vacancies Reach a Record Low of 4.2% in December	There's not nearly enough industrial real estate for all the ways we need it. This has been creating massive opportunity for investors in the space.	https://finance.yahoo.com/m/20fba753-f9f2-32a3-bc7e-e4141b20532e/industrial-real-estate.html?.tsrc=rss
2021-12-06	2021-12-06 18:30:00	PLD	Prologis, Inc.	Will Industrial Real Estate Stay On Top in 2022?	Industrial REITs outperformed all other REIT sectors by over double in 2021 -- will this trend continue in 2022?	https://finance.yahoo.com/m/1badfe78-cf5c-3c46-acad-92aa01e800cf/will-industrial-real-estate.html?.tsrc=rss
2021-12-06	2021-12-06 12:16:08	PLD	Prologis, Inc.	Cool Digs: Prologis opens new Columbia office after last year's $13B merger	Prologis moved into the 6,073-square-foot space in July, increasing its total local office space by 30%.	https://finance.yahoo.com/m/c5758ec4-97d7-35b3-9ace-a9cf9d2346ca/cool-digs%3A-prologis-opens-new.html?.tsrc=rss
2021-12-06	2021-12-06 11:15:00	PLD	Prologis, Inc.	South Florida real estate projects in the pipeline for the week of Dec. 3	Rosso returns with new condo in Miami Carlos Rosso has revealed his first project since leaving the Related Group in 2020. After helping the Miami-based developer build over 16,000 condo units, Rosso formed Rosso Development and is working with Standard International and Midtown Development on plans for a condominium at 3100 N.	https://finance.yahoo.com/m/6959e75c-53b4-3c4d-923e-e364bc63242d/south-florida-real-estate.html?.tsrc=rss
2021-12-03	2021-12-03 18:41:15	PLD	Prologis, Inc.	Blackstone has become one of the biggest warehouse landlords on earth	Blackrock is the entering the battle for warehouse real estate as e-commerce heats up.	https://finance.yahoo.com/news/blackstone-just-became-biggest-warehouse-184115513.html?.tsrc=rss
2021-12-03	2021-12-03 17:21:07	PLD	Prologis, Inc.	Prologis buys 54 acres in Miami-Dade	Prologis acquired 53.75 acres near its Beacon Lakes Business Park in western Miami-Dade County for $24 million as it aims to meet the strong demand for new warehouses in the county.  Doba Investment Corp., managed by Rolando Barrero in Miami, sold the vacant property south of the Cemex plant at 1200 N.W. 137th Ave., near the ramp to State Road 836.  Prologis-Exchange FL 2003 LLC, an affiliate of San Francisco-based Prologis (NYSE: PLD), one of the largest industrial developers in the United States.	https://finance.yahoo.com/m/5a0ac5a4-dc3d-3f4b-8273-2ed0d6866f29/prologis-buys-54-acres-in.html?.tsrc=rss
2021-12-03	2021-12-03 15:55:03	PLD	Prologis, Inc.	Duke Realty (DRE) Secures Lease Deal at TransDulles Centre	Amid the surging demand for its well-located industrial space in the Washington, D.C. market, Duke Realty (DRE) secures lease deal at TransDulles Centre 22633.	https://finance.yahoo.com/news/duke-realty-dre-secures-lease-155503698.html?.tsrc=rss
2021-12-03	2021-12-03 15:50:03	PLD	Prologis, Inc.	Terreno Realty (TRNO) Grows Inorganically, Buys $13.8M Property	Amid the robust industrial real estate market tailwinds, Terreno Realty's (TRNO) recent acquisitions of industrial properties poise it well to ride the growth curve.	https://finance.yahoo.com/news/terreno-realty-trno-grows-inorganically-155003523.html?.tsrc=rss
2021-12-02	2021-12-02 14:50:46	PLD	Prologis, Inc.	Raising the Rent -- and the Ceiling -- on Industrial Real Estate	The current state of industrial real estate was nicely summarized in a report by Prologis (NYSE: PLD) in which the largest real estate investment trust (REIT) of its kind says that logistics warehousing space is effectively sold out.  Demand from e-commerce, manufacturers, and suppliers of all kinds has pushed the vacancy rate to a new low of 3.9%, and rent grew a record 7.1% quarter over quarter in 3Q21, Prologis says.	https://finance.yahoo.com/m/b6e14c29-287a-30eb-9614-b0349a6a7b04/raising-the-rent-and-the.html?.tsrc=rss
2021-12-01	2021-12-01 21:05:00	PLD	Prologis, Inc.	Prologis Declares Quarterly Dividends	The Board of Directors of Prologis, Inc. (NYSE: PLD) declared a regular cash dividend for the quarter ending December 31, 2021, on the following securities:	https://finance.yahoo.com/news/prologis-declares-quarterly-dividends-210500634.html?.tsrc=rss
2021-11-30	2021-11-30 14:10:00	PLD	Prologis, Inc.	Why Everyone Is Talking About Prologis	This biggest of industrial REITs thrives on providing space to this hot space.	https://finance.yahoo.com/m/a4892576-03a2-39df-97ff-a247cbc5e5f8/why-everyone-is-talking-about.html?.tsrc=rss
2021-11-24	2021-11-24 09:30:00	PLD	Prologis, Inc.	This Fund Makes It Hard to Say No to Sustainable Investing	The $3.9 billion American Century Sustainable Equity fund has beaten the S&P 500 and its category peers on a one-, three- and five-year basis.	https://finance.yahoo.com/m/c4aee911-0797-3946-b78d-04969e6142c5/this-fund-makes-it-hard-to.html?.tsrc=rss
2021-11-23	2021-11-23 19:11:09	PLD	Prologis, Inc.	Prologis proposes 554,000-square-foot warehouse in Miami-Dade	Prologis has proposed a major expansion to its Beacon Lakes Business Park in western Miami-Dade County.  San Francisco-based Prologis (NYSE: PLD), one of the largest industrial developers in the United States, filed a pre-application with county officials for the 39-acre site on both sides of Northwest 10th Street, just west of the State Road 836/Dolphin Expressway ramp onto Northwest 137th Avenue.  It’s directly south of the Cemex concrete plant at 1200 N.W. 137th Ave.  The developer acquired the site for $22.7 million in late 2020.	https://finance.yahoo.com/m/9fcdfe6a-3911-3d64-a55b-e625f10ba0a3/prologis-proposes.html?.tsrc=rss
2021-11-23	2021-11-23 13:42:01	PLD	Prologis, Inc.	Rexford (REXR) Enhances Portfolio, Buyouts Reach $1.4B in '21	The acquisitions of industrial properties in the prime in-fill Southern California markets will help Rexford (REXR) benefit from the healthy market fundamentals.	https://finance.yahoo.com/news/rexford-rexr-enhances-portfolio-buyouts-134201344.html?.tsrc=rss
2021-11-22	2021-11-22 15:19:03	PLD	Prologis, Inc.	Terreno Realty (TRNO) Buys Los Angeles Asset, Expands Portfolio	Terreno Realty's (TRNO) acquisitions of industrial properties will aid it to bank on the robust industrial real estate market tailwinds.	https://finance.yahoo.com/news/terreno-realty-trno-buys-los-151903282.html?.tsrc=rss
2021-11-22	2021-11-22 14:16:54	PLD	Prologis, Inc.	Got $3,000? Here Are 3 Stocks To Buy and Hold for the Long Term	With the stock market trading near record highs, finding long-term buys at reasonable prices can be difficult, if only because the risk of overpaying is so high.  In the event of an economic slowdown, you can expect to see falling earnings and falling price-to-earnings ratios.  American Tower (NYSE: AMT) is a cellphone tower real estate investment trust (REIT) that benefits from high barriers to entry and a longer-term trend of higher mobile data consumption.	https://finance.yahoo.com/m/b325a994-29c3-3472-89c4-002510504faf/got-%243%2C000%3F-here-are-3-stocks.html?.tsrc=rss
2021-11-19	2021-11-19 14:37:02	PLD	Prologis, Inc.	Here's Why Should Hold Prologis (PLD) Stock in Your Kitty	While Prologis (PLD) is poised to gain from its capacity to offer modern facilities in key locations and balance-sheet strength, the development boom is a concern.	https://finance.yahoo.com/news/heres-why-hold-prologis-pld-143702967.html?.tsrc=rss
2021-11-18	2021-11-18 13:57:01	PLD	Prologis, Inc.	Duke Realty (DRE) Expands Portfolio With Warehouse & Site Buyout	Duke Realty's (DRE) latest acquisitions position it well to bank on the solid demand for modern industrial real estate in the thriving markets.	https://finance.yahoo.com/news/duke-realty-dre-expands-portfolio-135701844.html?.tsrc=rss
2021-11-17	2021-11-17 20:15:08	PLD	Prologis, Inc.	Gladstone Commercial (GOOD) Announces New Lease in Pennsylvania	Gladstone Commercial (GOOD) announces a 10-year lease with Country Fresh on decent demand for its industrial properties.	https://finance.yahoo.com/news/gladstone-commercial-good-announces-lease-201508368.html?.tsrc=rss
2021-11-15	2021-11-15 14:01:00	PLD	Prologis, Inc.	3 REITs to Build Your Portfolio Around	Real estate investment trusts (REITs) can be incredible pillars for building a portfolio because they offer exposure to high-quality real estate assets across a diverse range of sectors while also returning dividends to investors.  If you're looking to start or expand your real estate portfolio, here are three REITs you can build your portfolio around.  Prologis (NYSE: PLD) is the largest publicly traded industrial REIT in this space today.	https://finance.yahoo.com/m/0dc4cd0c-9d28-307c-b6ea-2c7ec9a3591f/3-reits-to-build-your.html?.tsrc=rss
2021-11-12	2021-11-12 17:43:11	PLD	Prologis, Inc.	7 Real Estate Stocks to Buy Instead of Beleaguered Zillow	Online real estate platform Zillow (NASDAQ:ZM) recently shook up the industry when it announced its departure from the iBuying business. Sizeable losses had built up in its home-flipping business, so the company shut it down. However, Zillow’s other business segments, such as mortgages and media, haven’t made much money either. Nevertheless, the Zillow debacle shouldn’t deter investors from betting on other top real estate stocks. The housing supply had already been low before Covid-19 engulfed	https://finance.yahoo.com/news/7-real-estate-stocks-buy-174311093.html?.tsrc=rss
2021-11-12	2021-11-12 00:29:35	PLD	Prologis, Inc.	Amazon launches soft opening of Oakland delivery station in time for the holidays	The e-commerce giant, which signed the lease for the property in April, said it expects the facility to employ hundreds of people in coming weeks.	https://finance.yahoo.com/m/7500288e-058b-376e-ad8d-4301dc21f1f3/amazon-launches-soft-opening.html?.tsrc=rss
2021-11-11	2021-11-11 20:40:39	PLD	Prologis, Inc.	Most Admired CEOs Lifetime Achievement: Prologis' Hamid Moghadam shows up and stays humble	Our Most Admired CEOs Lifetime Achievement award this year is presented to Prologis' Hamid Moghadam.	https://finance.yahoo.com/m/d94fcb7b-4bbf-325e-8bb8-48c1b9edd6b7/most-admired-ceos-lifetime.html?.tsrc=rss
2021-11-11	2021-11-11 14:50:02	PLD	Prologis, Inc.	Gladstone Commercial (GOOD) Extends Lease Period With Gaylord	Gladstone Commercial (GOOD) announces a 10-year lease extension with Gaylord for its New York-based industrial property on the back of continued demand for the same.	https://finance.yahoo.com/news/gladstone-commercial-good-extends-lease-145002461.html?.tsrc=rss
2021-11-08	2021-11-08 14:30:02	PLD	Prologis, Inc.	Prologis (PLD) Boasts Earnings & Price Momentum: Should You Buy?	The Zacks Focus List offers investors a way to easily find top-rated stocks and build a winning investment portfolio. Here's why you should take advantage.	https://finance.yahoo.com/news/prologis-pld-boasts-earnings-price-143002418.html?.tsrc=rss
2021-11-08	2021-11-08 13:05:00	PLD	Prologis, Inc.	Why I'm Doubling Down on This CRE Sector	"Arguably the hottest sector in commercial real estate (CRE) right now is industrial real estate.  Not only has industrial real estate on average outperformed all other real estate sectors for the past five years straight, but demand has surpassed historic levels.  It's clear industrial real estate is having a moment, but there are strong signs this ""moment"" isn't going anywhere anytime soon."	https://finance.yahoo.com/m/067e079c-894a-3a7a-ac1c-53fdb59d6414/why-i%27m-doubling-down-on-this.html?.tsrc=rss
2021-11-04	2021-11-04 18:49:00	PLD	Prologis, Inc.	Jim Cramer Talks Labor With Prologis CEO	It will take more people than are now available to set the global supply chain right, Jim Cramer heard on a recent episode of the Mad Money TV show.  Labor is the biggest challenge for the global supply chain, Hamid Moghadam, chairman and CEO of Prologis , the logistics real estate company with shares up 45% over the past 12 months, told Cramer.  Moghadam detailed for Cramer just how the system became broken, but said it will simply take more people to put it back together.	https://finance.yahoo.com/m/fc9d6fc2-5b9d-328f-9a92-1f6feeda4130/jim-cramer-talks-labor-with.html?.tsrc=rss
2021-11-04	2021-11-04 14:07:51	PLD	Prologis, Inc.	Forecasted strong holiday spending propels creative strategies in logistics, real estate	It's expected to be a strong holiday spending season but supply-chain disruptions are requiring retailers to come up with new logistics and real estate strategies to stock and ship product.	https://finance.yahoo.com/m/7d77a0da-9a43-3335-b9d0-5b9ec8eeec8c/forecasted-strong-holiday.html?.tsrc=rss
2021-11-04	2021-11-04 11:33:11	PLD	Prologis, Inc.	Equinix (EQIX) Beats on FFO, Misses Revenue Estimates in Q3	Equinix's (EQIX) Q3 performance is aided by commendable revenue growth across the Americas, EMEA and the Asia Pacific.	https://finance.yahoo.com/news/equinix-eqix-beats-ffo-misses-113311177.html?.tsrc=rss
2021-11-04	2021-11-04 11:33:11	PLD	Prologis, Inc.	Mack-Cali Realty (CLI) Q3 FFO & Revenues Beat Estimates	While Mack-Cali Realty's (CLI) Q3 results reflect improvements in the same-store NOI of its office and multi-family portfolios, declining same-store cash revenues in office properties was a deterrent.	https://finance.yahoo.com/news/mack-cali-realty-cli-q3-113311571.html?.tsrc=rss
